path	sentence	client_id	translation	split
common_voice_en_19291520.mp3	He is the only man to win the Olympics with different partners.	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	그는 다른 파트너와 함께 올림픽에서 우승한 유일한 선수입니다.	train
common_voice_en_19291523.mp3	The first is by bowing their head and torso toward the male.	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	첫 번째는 암컷이 수컷을 향해 머리와 몸통을 숙이는 것입니다.	train
common_voice_en_19291524.mp3	Charlie Sheen starred as the title character, a graphic designer dealing with a break-up.	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	찰리 쉰이 이별을 겪는 그래픽 디자이너인 주인공으로 출연했습니다.	train
common_voice_en_19291535.mp3	Another was the belief that Salisbury had behaved unethically.	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	또 하나는 샐즈버리가 비윤리적으로 행동했다는 믿음 때문이었습니다.	train
common_voice_en_19291538.mp3	It ends with Quint operating a car crusher and destroying numerous cameras.	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	퀸트가 자동차 분쇄기를 작동시켜 수많은 카메라를 파괴하는 것으로 끝납니다.	train
common_voice_en_19291540.mp3	Following this, Rogers Plus also announced plans to shut down its video rental operations.	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	이에 따라 로저스 플러스는 비디오 대여 서비스도 중단할 계획이라고 발표했습니다.	train
common_voice_en_19291541.mp3	Terms not disclosed.	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	약관은 공개되지 않았습니다.	train
common_voice_en_19291566.mp3	Dipa Ma was a student of his.	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	디파 마는 그의 제자였습니다.	train
common_voice_en_19291571.mp3	The third railway station, Leeds Central, was unaffected by the change.	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	세 번째 기차역인 리즈 센트럴은 변경의 영향을 받지 않았습니다.	train
common_voice_en_19304597.mp3	Goldman attended the Rabbi Jacob Joseph School on the Lower East Side of Manhattan.	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	골드먼은 맨해튼 로어 이스트사이드에 있는 랍비 제이콥 조셉 학교에 다녔습니다.	train_covost
common_voice_en_19304604.mp3	For one, there is an impressive array of characters to choose from.	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	우선, 선택할 수 있는 캐릭터의 종류가 매우 다양합니다.	train_covost
common_voice_en_19304607.mp3	To the south west of the town is the Gwydir Forest.	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	마을 남서쪽에는 귀디르 숲이 있습니다.	train_covost
common_voice_en_19304609.mp3	In October of that year he left Oliver to start his own band.	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	그해 10월, 그는 올리버를 떠나 자신의 밴드를 시작했습니다.	train
common_voice_en_19304620.mp3	The grounds of the house are noted for their re-established wildlife, including fallow deer.	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	이 집의 부지는 휴경 사슴을 포함한 야생 동물이 다시 서식하는 것으로 유명합니다.	train
common_voice_en_19304621.mp3	Storm won the match, but the partners shook hands afterward.	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	스톰이 승리했지만 두 파트너는 경기가 끝난 후 악수를 나눴습니다.	train_covost
common_voice_en_19304622.mp3	"He resigned from ""The Globe"" and stayed in New York for nearly a year."	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	그는 '더 글로브'를 사임하고 거의 1년 동안 뉴욕에 머물렀습니다.	train
common_voice_en_19304623.mp3	There are some notable tourist attractions in the village.	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	마을에는 주목할 만한 관광 명소가 몇 군데 있어요.	train
common_voice_en_19304624.mp3	This ridge separates the Shavers Fork valley from the Tygart Valley River valley.	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	이 능선은 셰이버스 포크 계곡과 타이가트 밸리 강 계곡을 분리합니다.	train
common_voice_en_19304639.mp3	She is involved with BodyThink, a healthy lifestyle program designed for Australian schools.	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	그녀는 호주 학교를 위해 고안된 건강한 라이프스타일 프로그램인 BodyThink에 참여하고 있습니다.	train
common_voice_en_19304641.mp3	In his quarter-century as head coach, Osborne was a model of consistency.	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	오스본은 25년 동안 감독으로 재직하는 동안 일관성의 모범을 보여주었습니다.	train
common_voice_en_19304642.mp3	Further work on olestra languished.	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	올레스트라에 대한 추가 작업은 시들해졌습니다.	train
common_voice_en_19304644.mp3	It has several farms.	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	여러 개의 농장이 있습니다.	train
common_voice_en_19304665.mp3	Hetch Hetchy is home to a diverse array of plants and animals.	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	해치 해치에는 다양한 동식물이 서식하고 있습니다.	train
common_voice_en_19304666.mp3	She also fell out with fellow contestant Lord Brocket during the programme.	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	그녀는 프로그램 도중 동료 참가자인 로드 브로켓과도 결별했습니다.	train
common_voice_en_19304668.mp3	Final stage was a central tournament.	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	결승 무대는 중앙 토너먼트였습니다.	train
common_voice_en_19304669.mp3	"To avoid this ambiguity, the less abbreviated terms ""lsbit"" or ""lsbyte"" are often used."	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	이러한 모호함을 피하기 위해 덜 축약된 용어인 'lsbit' 또는 'lsbyte'가 자주 사용됩니다.	train
common_voice_en_19304711.mp3	The section is named after the piccabeen palms flourishing in the area.	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	이 구역은 이 지역에 번성하는 피카빈 야자수에서 이름을 따왔습니다.	train
common_voice_en_19304712.mp3	Among the new developments are Meadowhall shopping centre, Valley Centertainment and Sheffield Arena.	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	메도우홀 쇼핑 센터, 밸리 엔터테인먼트, 셰필드 아레나 등이 새롭게 개발되고 있습니다.	train
common_voice_en_19304713.mp3	Permanent streams do not exist in northern or central Chad.	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	차드 북부나 중부에는 영구적인 하천이 존재하지 않습니다.	train
common_voice_en_19304722.mp3	That decline may have been related to his war service.	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	이러한 감소는 그의 전쟁 복무와 관련이 있을 수 있습니다.	train
common_voice_en_19304723.mp3	McArthur entered financial difficulties following the First World War.	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	맥아더는 1차 세계대전 이후 재정적인 어려움을 겪었습니다.	train
common_voice_en_19304724.mp3	Fuji, using line drawings, rotoscope and live action.	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	선화, 로토스코프 및 라이브 액션을 사용한 후지산.	train
common_voice_en_19304726.mp3	A terrific package!	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	멋진 패키지입니다!	train
common_voice_en_19304727.mp3	Retail facilities include a coffee shop and newsagent.	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	소매 시설에는 커피숍과 신문 가판대가 있습니다.	train
common_voice_en_19304728.mp3	The star network topology made the network much easier to manage and maintain.	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	스타 네트워크 토폴로지를 사용하면 네트워크를 훨씬 쉽게 관리하고 유지 관리할 수 있습니다.	train
common_voice_en_19304729.mp3	The club is no longer exclusively for sophomores but also juniors and seniors.	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	이 클럽은 더 이상 2학년 전용이 아니라 3학년과 4학년도 참여할 수 있습니다.	train
common_voice_en_19304730.mp3	An official single remix was done by Jermaine Dupri.	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	공식 싱글 리믹스는 저메인 듀프리가 작업했습니다.	train
common_voice_en_19312560.mp3	He met with much opposition to his reforms.	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	그는 개혁에 대한 많은 반대에 부딪혔습니다.	train_covost
common_voice_en_19312562.mp3	Her mother was Chinese and her father was Mayan.	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	그녀의 어머니는 중국인이고 아버지는 마야인이었습니다.	train_covost
common_voice_en_19312563.mp3	A trance refers to a state of hypnotism and heightened consciousness.	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	트랜스 상태는 최면에 걸려 의식이 고조된 상태를 말합니다.	train
common_voice_en_19312564.mp3	His father was a French house painter.	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	그의 아버지는 프랑스 가정 화가였습니다.	train_covost
common_voice_en_19312567.mp3	It slowly picked up steam, however.	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	하지만 서서히 활기를 되찾았습니다.	train
common_voice_en_19312569.mp3	The lighthouse of Breskens is the oldest remaining cast-iron lighthouse in the Netherlands.	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	브레켄스 등대는 네덜란드에 남아 있는 가장 오래된 주철 등대입니다.	train
common_voice_en_19312572.mp3	"Most were cut down or trapped in no man's land."	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	대부분은 벌목되거나 아무도 살지 않는 곳에 갇혔습니다.	train
common_voice_en_19312573.mp3	The latter took the homestead.	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	후자가 농장을 차지했습니다.	train
common_voice_en_19312576.mp3	She returned to modeling shortly thereafter.	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	얼마 지나지 않아 다시 모델로 복귀했습니다.	train
common_voice_en_19312578.mp3	Deer consuming high-fiber, low-starch diets require less food than those consuming high-starch, low-fiber diets.	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	고섬유질 저전분 사슴은 고전분 저섬유질 사슴보다 적은 양의 사료를 필요로 합니다.	train
common_voice_en_19312579.mp3	Her mother is writer Tara Elizabeth Cullis.	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	그녀의 어머니는 작가 타라 엘리자베스 컬리스입니다.	train
common_voice_en_19312580.mp3	He currently lives in Sussex.	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	현재 서섹스에 거주하고 있습니다.	train
common_voice_en_19312582.mp3	South Central College emphasizes globalization and integrates an international perspective into the curriculum.	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	사우스 센트럴 대학은 세계화를 강조하고 국제적인 관점을 커리큘럼에 통합합니다.	train
common_voice_en_19312583.mp3	Some states, including Michigan, require they be specially labelled or have other procedural requirements.	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	미시간주를 포함한 일부 주에서는 특별 라벨을 부착하거나 기타 절차적 요건을 요구하고 있습니다.	train
common_voice_en_19312584.mp3	It protects much of the high country of the Rattlesnake Mountains.	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	방울뱀 산맥의 고지대 대부분을 보호합니다.	train
common_voice_en_19313502.mp3	The tomb is situated on a small ridge facing east, towards the Medway.	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	무덤은 동쪽, 메드웨이를 향한 작은 산등성이에 위치해 있습니다.	train_covost
common_voice_en_19313503.mp3	The unincorporated community of Mandus is located within Spruce Township.	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	비법인 커뮤니티인 만두스는 스프루스 타운십 내에 있습니다.	train
common_voice_en_19313504.mp3	"When the Poet reaches the ""obscurest chasm,"" his last sight is of the moon."	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	시인이 '가장 모호한 틈'에 도달했을 때 마지막으로 본 것은 달이었습니다.	train_covost
common_voice_en_19313966.mp3	These are usually referred to as Pontic Greeks.	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	이들은 보통 폰틱 그리스어라고 합니다.	train
common_voice_en_19313967.mp3	Finally, all of these factors are compounded by social determinants affecting agricultural workers.	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	마지막으로, 이러한 모든 요인은 농업 노동자에게 영향을 미치는 사회적 결정 요인에 의해 복합적으로 작용합니다.	train
common_voice_en_19313969.mp3	"Harding returned to his given name for the release of his album, ""Self-Titled""."	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	하딩은 앨범 '셀프 타이틀'의 발매를 위해 자신의 이름으로 돌아왔습니다.	train
common_voice_en_19313970.mp3	"In Lange's analysis, an argument from silence is only suggestive and never logically conclusive."	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	랭의 분석에 따르면 침묵을 통한 주장은 암시적일 뿐 논리적으로 결정적이지 않습니다.	train
common_voice_en_19313971.mp3	The Indonesian government had recaptured the town by May the same year.	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	인도네시아 정부는 같은 해 5월에 이 마을을 탈환했습니다.	train
common_voice_en_19313972.mp3	Pumps may have an ankle strap.	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	펌프에는 발목 스트랩이 있을 수 있습니다.	train
common_voice_en_19313973.mp3	He attended Reynoldsville High School where he played varsity football and basketball.	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	레이놀즈빌 고등학교에서 축구와 농구 대표팀 선수로 활약했습니다.	train
common_voice_en_19313974.mp3	The ground plan of an enceinte is affected by the terrain.	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	엔싱테의 평면도는 지형의 영향을 받습니다.	train
common_voice_en_19313975.mp3	In some cases segments or a portion of the segments disappear.	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	경우에 따라 세그먼트 또는 세그먼트의 일부가 사라지는 경우도 있습니다.	train
common_voice_en_19313981.mp3	Their father is something of a milquetoast.	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	그들의 아버지는 밀키토스트입니다.	train
common_voice_en_19313982.mp3	"With lyricist Tom Adair he wrote songs for Haymes' program."	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	작사가 톰 아데어와 함께 헤이즈의 프로그램 노래를 만들었습니다.	train
common_voice_en_19313983.mp3	Shere was one of a team of attorneys who presented Luna in the case.	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	Shere는 이 소송에서 Luna를 대리한 변호사 팀 중 한 명이었습니다.	train
common_voice_en_19313985.mp3	"The park's interpretive center features original artifacts and exhibits about the Bulow Plantation."	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	공원 내 해석 센터에는 불로우 농장에 관한 오리지널 유물과 전시물이 전시되어 있습니다.	train
common_voice_en_19313986.mp3	This upsets the sisters, as horses are wild and untamed animals.	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	말은 야생의 길들여지지 않은 동물이기 때문에 자매들은 당황스러워합니다.	train
common_voice_en_19313987.mp3	Soon after, he moved to Sheffield Wednesday and spent two years there as manager.	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	얼마 지나지 않아 셰필드 웬즈데이로 자리를 옮겨 2년간 매니저로 근무했습니다.	train
common_voice_en_19313989.mp3	"Kenner calls O'Nolan's Catholic conscience the ""Fourth Policeman"" of his essay's title."	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	케너는 오놀란의 가톨릭적 양심을 에세이 제목의 '제4의 경찰관'이라고 부릅니다.	train
common_voice_en_19313990.mp3	Some beta amyloid plaques are often present in cognitively normal elderly persons.	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	일부 베타 아밀로이드 플라크는 인지적으로 정상인 노인에게도 종종 존재합니다.	train
common_voice_en_19313991.mp3	He also influenced the practice of public finance.	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	그는 또한 공공 금융의 관행에도 영향을 미쳤습니다.	train
common_voice_en_19313992.mp3	Stern was said to be able to bring out the moral side of Schindler.	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	스턴은 쉰들러의 도덕적인 면을 잘 이끌어낼 수 있다고 평가받았습니다.	train
common_voice_en_19313993.mp3	The city of Southgate is named for the family of Richard Southgate.	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	사우스게이트는 리처드 사우스게이트의 가족 이름을 딴 도시입니다.	train
common_voice_en_19313994.mp3	"However, the Board of Elections eventually allowed the name ""Libertarian Party"" to be used."	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	그러나 선관위는 결국 '자유당'이라는 명칭을 사용할 수 있도록 허용했습니다.	train
common_voice_en_19313995.mp3	"Buried in the cemetery are the house's builder, Richard Sloan, and his wife, Charlotte."	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	묘지에는 이 집을 지은 리처드 슬론과 그의 아내 샬롯이 묻혀 있습니다.	train
common_voice_en_19313996.mp3	She has two younger brothers, Paul Henri and Isaac Georges.	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	그녀에게는 남동생 폴 앙리와 아이작 조지가 있습니다.	train
common_voice_en_19313997.mp3	The main temple dedicated to her was located in Kutha.	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	그녀를 기리는 주요 사원은 쿠타에 있었습니다.	train
common_voice_en_19313998.mp3	For over two decades former major league catcher, Ray Fosse has analyzed the games.	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	20년 넘게 메이저리그 포수 출신인 레이 포스는 경기를 분석해 왔습니다.	train
common_voice_en_19313999.mp3	"How Long's a Tear Take to Dry?"	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	눈물이 마르는 데 얼마나 걸리나요?	train
common_voice_en_19314000.mp3	"In recent years, the ""Penn bubble"" is said to have expanded further west."	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	최근에는 '펜 버블'이 서쪽으로 더 확대된 것으로 알려져 있습니다.	train
common_voice_en_19314006.mp3	"She served in the Brazilian Navy under the name ""Mato Grosso""."	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	그녀는 '마토 그로소'라는 이름으로 브라질 해군에서 복무했습니다.	train
common_voice_en_19314007.mp3	They stabbed the Ottoman forces in the back.	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	그들은 오스만 군대의 뒤쪽을 찔렀습니다.	train
common_voice_en_19314008.mp3	The green was a gold flake metallic.	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	녹색은 금색 플레이크 메탈릭이었습니다.	train
common_voice_en_19314009.mp3	He was signed as an undrafted free agent out of Brigham Young University.	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	그는 브리검 영 대학교를 졸업하고 미드래프트 자유계약 선수로 계약했습니다.	train
common_voice_en_19314010.mp3	Nassau County Public Library operates the Hilliard Branch Library.	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	나소 카운티 공립 도서관은 힐리어드 분관 도서관을 운영합니다.	train
common_voice_en_19314011.mp3	Nationalistic movements in India oppose the idea that Hinduism has partly endogenous origins.	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	인도의 민족주의 운동은 힌두교가 부분적으로 내생적 기원을 가지고 있다는 생각에 반대합니다.	train
common_voice_en_19314012.mp3	The California team prevailed in four of the five games.	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	캘리포니아 팀은 5경기 중 4경기에서 승리했습니다.	train
